"TOA5","CR1000X_NessLake","CR1000X","3875","CR1000X.Std.02.00","CPU:NESSLAKE_20210510.CR1X","35166","Table1"
"TIMESTAMP","RECORD","BattV","AirTC_Avg","RH","Snow_Depth_Avg","SignalQuality_Avg","Rain_mm_Tot","WS_ms_Avg","WS_ms_Std","WindDir","Pressure","GroundTemp_10cm","SoilTemp_20cm","LakeTemp"
"TS","RN","Volts","Deg C","%","meters","","mm","meters/second","meters/second","degrees","","Deg C","Deg C","Deg C"
"","","Smp","Avg","Smp","Avg","Avg","Tot","Avg","Std","Smp","Smp","Smp","Smp","Smp"
"2025-08-18 02:30:00",149100,13.51,9.11,94.4,-0.005,200.5,0,0.406,0.096,36.67,921.277,8.87,13.96,18.84
"2025-08-18 02:45:00",149101,13.51,9.19,94.5,-0.005,201.5,0,0.242,0.113,46.24,921.2773,8.96,13.93,18.77
"2025-08-18 03:00:00",149102,13.5,9.24,94.5,-0.004,209.3,0,0.539,0.211,31.4,921.4014,8.98,13.9,18.81
"2025-08-18 03:15:00",149103,13.5,9.18,94.5,-0.003,215.4,0,0.944,0.128,28.69,921.2772,8.8,13.88,18.75
"2025-08-18 03:30:00",149104,13.51,9.04,94.5,-0.004,218.3,0,1.175,0.233,25.61,921.4011,8.74,13.85,18.77
"2025-08-18 03:45:00",149105,13.51,9,94.5,-0.005,208.8,0,0.972,0.265,33.73,921.2773,8.71,13.82,18.76
"2025-08-18 04:00:00",149106,13.51,9.03,94.5,-0.005,201.7,0,0.811,0.177,7.542,921.5226,8.77,13.8,18.76
"2025-08-18 04:15:00",149107,13.51,9.06,94.5,-0.006,223.5,0,0.786,0.267,57.82,921.4014,8.8,13.77,18.7
"2025-08-18 04:30:00",149108,13.51,9.11,94.5,-0.006,227.6,0,0.371,0.225,26.57,921.5226,8.9,13.74,18.75
"2025-08-18 04:45:00",149109,13.51,9.16,94.5,-0.003,251.7,0,0.015,0.032,29.39,921.7661,8.99,13.72,18.77
"2025-08-18 05:00:00",149110,13.5,9.21,94.5,-0.004,233.9,0,0.1,0.126,46.14,921.7661,8.99,13.69,18.62
"2025-08-18 05:15:00",149111,13.5,9.23,94.5,-0.006,217,0,0.004,0.014,20.49,921.8904,8.99,13.66,18.7
"2025-08-18 05:30:00",149112,13.51,9.2,94.5,-0.005,227.3,0,0.136,0.136,25.35,921.7665,8.98,13.64,18.69
"2025-08-18 05:45:00",149113,13.51,9.24,94.6,-0.004,259,0,0.207,0.191,18.28,921.6467,9.01,13.61,18.74
"2025-08-18 06:00:00",149114,13.51,9.23,94.6,-0.006,264,0,0.166,0.246,13.27,921.6468,9.01,13.59,18.75
"2025-08-18 06:15:00",149115,13.51,9.23,94.5,-0.01,236.7,0,0.009,0.032,27.8,921.766,8.96,13.56,18.75
"2025-08-18 06:30:00",149116,13.51,9.23,94.5,-0.014,228,0,0.108,0.111,18.79,921.6471,8.95,13.54,18.71
"2025-08-18 06:45:00",149117,13.51,9.17,94.5,-0.013,222.7,0,0.103,0.14,31.82,921.6473,8.82,13.51,18.74
"2025-08-18 07:00:00",149118,13.51,9.06,94.4,-0.006,220.3,0,0.178,0.142,26.38,921.7662,8.9,13.49,18.69
"2025-08-18 07:15:00",149119,13.51,9.13,94.4,-0.004,215.5,0,0.169,0.206,13.49,921.7659,8.94,13.47,18.65
"2025-08-18 07:30:00",149120,13.5,9.14,94.4,-0.023,198.5,0,0.245,0.203,40.8,921.8903,9.13,13.45,18.74
"2025-08-18 07:45:00",149121,13.5,9.23,94.4,-0.016,214.7,0,0.167,0.153,32.79,921.891,9.21,13.42,18.73
"2025-08-18 08:00:00",149122,13.5,9.34,94.3,0,220.2,0,0.643,0.253,10.36,921.8909,9.25,13.4,18.71
"2025-08-18 08:15:00",149123,13.49,9.48,94.3,-0.01,200.7,0,0.38,0.296,335.4,921.7668,9.42,13.38,18.69
"2025-08-18 08:30:00",149124,13.49,9.55,94.2,-0.01,195,0,0.58,0.247,49.36,921.7676,9.55,13.36,18.74
"2025-08-18 08:45:00",149125,13.49,9.7,94.1,-0.005,196.8,0,0.545,0.193,46.07,921.7683,9.71,13.35,18.77
"2025-08-18 09:00:00",149126,13.49,9.87,93.8,0,193.9,0,0.664,0.26,19.2,921.8927,9.83,13.33,18.78
"2025-08-18 09:15:00",149127,13.48,10.15,93.6,0.002,187.2,0,0.644,0.314,32.43,921.8942,10.27,13.31,18.81
"2025-08-18 09:30:00",149128,13.47,10.41,93.1,0.004,194.7,0,0.468,0.276,337.2,922.0155,10.39,13.3,18.83
"2025-08-18 09:45:00",149129,13.47,10.58,92.5,0.004,195.3,0,0.247,0.19,52.08,922.1406,10.47,13.28,18.86
"2025-08-18 10:00:00",149130,13.46,10.62,92,0.003,187.6,0,0.247,0.225,9.07,922.0166,10.57,13.27,18.86
"2025-08-18 10:15:00",149131,13.46,10.78,91.8,0.002,184.6,0,0.073,0.113,39.06,922.0173,10.81,13.26,18.86
"2025-08-18 10:30:00",149132,13.45,11.05,91.2,0.003,186.5,0,0.044,0.09,64.24,922.018,11.36,13.25,18.85
"2025-08-18 10:45:00",149133,13.44,11.43,91.2,0.001,197.1,0,0.11,0.172,23.01,922.0195,13.01,13.24,18.88
"2025-08-18 11:00:00",149134,13.42,12.13,90.1,-0.001,194.3,0,0,0,21.13,922.146,13.25,13.24,18.88
"2025-08-18 11:15:00",149135,13.41,12.37,88.4,-0.002,189.7,0,0.013,0.046,332.4,922.2629,12.48,13.23,18.89
"2025-08-18 11:30:00",149136,13.4,12.78,83.3,0,190.2,0,0.054,0.078,38.31,922.2649,13.63,13.23,18.89
"2025-08-18 11:45:00",149137,13.39,13.27,82.6,0.002,193.6,0,0.096,0.116,48.07,922.2667,14.47,13.24,18.91
"2025-08-18 12:00:00",149138,13.37,13.63,80.3,0.003,200,0,0.016,0.028,246.7,922.2687,14.89,13.24,18.96
"2025-08-18 12:15:00",149139,13.36,13.77,80.3,0.003,203.7,0,0.111,0.159,192.5,922.2698,15.15,13.25,18.97
"2025-08-18 12:30:00",149140,13.36,13.9,77.37,0.003,204.2,0,0.107,0.141,218.2,922.2708,14.85,13.26,18.99
"2025-08-18 12:45:00",149141,13.35,14,78.17,0.003,214.6,0,0.128,0.164,218.1,922.1564,15.53,13.28,19.02
"2025-08-18 13:00:00",149142,13.34,14.25,75.37,0.003,210.8,0,0.097,0.129,256.5,922.1573,15.69,13.3,19.05
"2025-08-18 13:15:00",149143,13.34,14.22,70.93,0.002,203.3,0,0.417,0.161,240.3,922.1582,15.22,13.33,19.08
"2025-08-18 13:30:00",149144,13.33,14.57,67.82,0.003,194.1,0,0.288,0.116,240.3,922.0344,15.65,13.36,19.09
"2025-08-18 13:45:00",149145,13.3,15.13,69.03,0.004,197.7,0,0.341,0.119,240.3,922.0375,15.15,13.39,19.19
"2025-08-18 14:00:00",149146,13.26,15.58,65.84,0.004,204,0,0.153,0.122,240.4,921.9209,15.02,13.43,19.3
"2025-08-18 14:15:00",149147,13.25,15.6,60.85,0.002,209,0,0.208,0.213,248.6,922.0443,15.64,13.47,19.35
"2025-08-18 14:30:00",149148,13.26,15.6,62.88,0.002,201.1,0,0.229,0.137,248.7,922.0435,15.72,13.51,19.36
"2025-08-18 14:45:00",149149,13.29,15.44,63.54,0.003,196.6,0,0.443,0.248,248.2,922.0413,14.87,13.56,19.37
"2025-08-18 15:00:00",149150,13.3,15.43,61.06,0.007,192,0,0.192,0.119,248.2,922.0387,16.14,13.61,19.42
"2025-08-18 15:15:00",149151,13.3,15.9,59.69,0.007,195.1,0,0.183,0.185,25.09,922.162,15.98,13.65,19.47
"2025-08-18 15:30:00",149152,13.3,16.41,57.19,0.007,197,0,0.062,0.057,273.7,922.038,15.87,13.7,19.54
"2025-08-18 15:45:00",149153,13.3,16.3,59.17,0.006,195.5,0,0.064,0.092,44.49,921.9166,15.22,13.74,19.57
"2025-08-18 16:00:00",149154,13.31,16.01,60.59,0.004,195.3,0,0.042,0.08,0.078,922.0365,15.98,13.79,19.58
"2025-08-18 16:15:00",149155,13.32,16.22,61.78,0.002,186.9,0,0.173,0.15,259.2,922.036,15.75,13.83,19.53
"2025-08-18 16:30:00",149156,13.32,16.49,55.88,0.001,189.9,0,0.068,0.125,255.5,921.9146,16.36,13.87,19.57
"2025-08-18 16:45:00",149157,13.32,16.66,52.11,0.001,198.3,0,0.37,0.197,198.1,921.9145,15.82,13.91,19.34
"2025-08-18 17:00:00",149158,13.33,16.86,52.4,0,197.6,0,0.213,0.216,261,921.9144,16.55,13.95,19.36
"2025-08-18 17:15:00",149159,13.33,17.42,51.87,0.001,197.9,0,0.209,0.129,261.1,921.7896,16.68,13.98,19.32
"2025-08-18 17:30:00",149160,13.33,17.52,57.55,0,201.8,0,0.225,0.259,74.53,921.9148,16.39,14.02,19.31
"2025-08-18 17:45:00",149161,13.33,16.85,61,-0.002,225.3,0,0.074,0.109,58.58,922.035,15.88,14.05,19.28
"2025-08-18 18:00:00",149162,13.34,16.46,62.37,0.002,281.3,0,0.049,0.065,78.74,922.0347,15.37,14.08,19.25
"2025-08-18 18:15:00",149163,13.34,15.88,66.47,0.004,279.8,0,0.001,0.002,78.61,922.1584,14.8,14.11,19.21
"2025-08-18 18:30:00",149164,13.35,15.38,68.66,-0.002,211.6,0,0.542,0.942,248.5,922.3965,14.39,14.13,19.18
"2025-08-18 18:45:00",149165,13.37,13.48,82.9,-0.009,214.9,0,2.085,0.464,244.4,922.7589,12.18,14.16,19.39
"2025-08-18 19:00:00",149166,13.39,12.49,84.3,-0.013,219.3,0,0.402,0.404,349.4,922.5117,11.64,14.18,19.56
"2025-08-18 19:15:00",149167,13.4,12.17,88.7,-0.002,240.9,0,0.154,0.317,39.47,922.0244,11.36,14.2,19.51
"2025-08-18 19:30:00",149168,13.41,11.93,89.8,0,234.7,0,0.7,0.123,49.07,922.1475,11.2,14.22,19.47
"2025-08-18 19:45:00",149169,13.42,11.88,90.1,0.004,254.4,0,0.39,0.235,347.1,922.2621,11.31,14.23,19.41
"2025-08-18 20:00:00",149170,13.42,11.9,90.5,0.002,226.5,0,0,0,347,922.2616,11.32,14.25,19.39
"2025-08-18 20:15:00",149171,13.43,11.73,90.1,-0.001,200,0,0.158,0.134,25.05,922.2609,11.03,14.26,19.37
"2025-08-18 20:30:00",149172,13.43,11.78,91.9,-0.003,202.7,0,0.482,0.426,239,923.1187,11.8,14.26,19.36
"2025-08-18 20:45:00",149173,13.43,11.99,91.5,-0.004,201.4,0,0.264,0.251,41.1,922.7496,11.38,14.27,19.33
"2025-08-18 21:00:00",149174,13.43,11.82,92.6,-0.011,198.9,0,0.611,0.113,24.96,922.3839,11.08,14.27,19.3
"2025-08-18 21:15:00",149175,13.43,11.62,92.8,-0.009,192.6,0,0.423,0.239,24.38,922.2596,11.14,14.27,19.28
"2025-08-18 21:30:00",149176,13.44,11.54,92.7,-0.015,193.6,0,0.204,0.194,21.1,922.144,11.11,14.27,19.23
"2025-08-18 21:45:00",149177,13.44,11.48,92.6,-0.014,188.6,0,0.103,0.129,299.8,922.2593,11.11,14.27,19.19
"2025-08-18 22:00:00",149178,13.44,11.74,92.4,-0.015,193.9,0,0.64,0.514,243.9,922.7485,11.34,14.26,19.12
"2025-08-18 22:15:00",149179,13.44,11.84,92.1,-0.022,189.3,0,0.278,0.264,41.31,922.5049,11.09,14.26,19.12
"2025-08-18 22:30:00",149180,13.44,11.59,92.7,-0.025,178.4,0,0.296,0.222,8.99,922.3832,10.96,14.25,18.98
"2025-08-18 22:45:00",149181,13.44,11.37,92.3,-0.025,190,0,0.376,0.201,24.48,922.0188,10.75,14.24,18.99
"2025-08-18 23:00:00",149182,13.45,11.32,92.3,-0.022,189.8,0,0.188,0.233,22.03,922.2584,10.87,14.23,19.02
"2025-08-18 23:15:00",149183,13.45,11.26,92.6,-0.019,188.3,0,0.308,0.221,52.62,921.8975,10.75,14.22,19.03
"2025-08-18 23:30:00",149184,13.45,11.32,92.5,-0.013,194.9,0,0.114,0.226,47.25,922.1432,10.9,14.2,18.98
"2025-08-18 23:45:00",149185,13.45,11.4,93,-0.012,196.3,0,0.12,0.194,24.15,921.8975,11.05,14.19,19
"2025-08-19 00:00:00",149186,13.45,11.46,92.8,-0.007,200.8,0,0.081,0.097,0.151,922.0183,11.05,14.18,18.93
"2025-08-19 00:15:00",149187,13.45,11.49,92.3,-0.004,204,0,0.196,0.191,28.45,921.8979,11,14.16,18.91
"2025-08-19 00:30:00",149188,13.45,11.56,92.1,-0.004,201.9,0,0.361,0.217,2.899,921.8975,11.1,14.15,18.92
"2025-08-19 00:45:00",149189,13.45,11.59,91.8,-0.003,202.3,0,0.295,0.194,81.9,921.8979,11.12,14.13,18.93
"2025-08-19 01:00:00",149190,13.45,11.62,91.3,-0.002,206.7,0,0.224,0.171,42.82,921.8976,11.14,14.11,18.9
"2025-08-19 01:15:00",149191,13.45,11.64,90.8,0.001,221.4,0,0.149,0.159,336.2,921.7736,11.08,14.1,18.87
"2025-08-19 01:30:00",149192,13.45,11.61,90.3,0.001,213.9,0,0.316,0.304,31.07,921.6541,11.01,14.08,18.87
"2025-08-19 01:45:00",149193,13.45,11.53,90.9,0,209.4,0,0.134,0.143,44.78,921.5305,10.91,14.07,18.87
"2025-08-19 02:00:00",149194,13.45,11.36,91.2,-0.001,207.3,0,0.031,0.068,23.87,921.4086,10.6,14.05,18.9
"2025-08-19 02:15:00",149195,13.46,11.13,91.5,-0.001,205.1,0,0.145,0.182,15.72,921.4078,10.47,14.03,18.93
"2025-08-19 02:30:00",149196,13.46,10.89,91.8,-0.001,205.7,0,0.03,0.062,36.62,921.4069,10.2,14.02,18.91
"2025-08-19 02:45:00",149197,13.47,10.68,92.4,0,207.4,0,0.001,0.004,29.14,921.2823,9.97,14,18.91
"2025-08-19 03:00:00",149198,13.48,10.44,92.4,-0.001,206.4,0,0,0,29.19,921.2814,9.49,13.98,18.9
"2025-08-19 03:15:00",149199,13.48,10.13,92.7,-0.001,205.2,0,0.011,0.035,122.3,921.4048,9.15,13.97,18.88
"2025-08-19 03:30:00",149200,13.49,9.85,92.9,-0.001,202.5,0,0.007,0.013,69.83,921.4037,9.04,13.95,18.84
"2025-08-19 03:45:00",149201,13.5,9.62,93.2,-0.002,200,0,0.08,0.139,69.69,921.5248,8.93,13.93,18.81
"2025-08-19 04:00:00",149202,13.5,9.42,93.4,-0.002,197.2,0,0.244,0.169,55.74,921.5238,8.54,13.91,18.79
"2025-08-19 04:15:00",149203,13.5,9.14,93.6,-0.002,197.8,0,0.169,0.109,48.02,921.5229,8.4,13.89,18.76
"2025-08-19 04:30:00",149204,13.51,8.93,93.9,-0.004,201.6,0,0.016,0.035,47.87,921.7653,8.27,13.87,18.75
"2025-08-19 04:45:00",149205,13.51,8.92,94,-0.004,202.3,0,0.019,0.03,48.02,921.6456,8.11,13.85,18.73
"2025-08-19 05:00:00",149206,13.51,8.77,94.1,-0.004,203,0,0.071,0.072,48.03,921.5215,7.923,13.83,18.67
"2025-08-19 05:15:00",149207,13.52,8.58,94.3,-0.004,202.5,0,0.219,0.111,40.5,921.5207,8.13,13.81,18.62
"2025-08-19 05:30:00",149208,13.52,8.58,94.4,-0.004,203.5,0,0.142,0.129,45.38,921.6444,7.988,13.78,18.67
"2025-08-19 05:45:00",149209,13.53,8.48,94.5,-0.004,204.3,0,0.22,0.128,40.1,921.7629,7.922,13.76,18.74
"2025-08-19 06:00:00",149210,13.53,8.39,94.6,-0.003,205,0,0.136,0.141,32.49,921.8868,8.22,13.73,18.73
"2025-08-19 06:15:00",149211,13.53,8.6,94.6,0,202.7,0,0.104,0.141,38.46,922.0073,8.17,13.7,18.66
"2025-08-19 06:30:00",149212,13.53,8.85,94.6,0.001,195,0,0.052,0.103,328.8,922.1327,8.38,13.68,18.66
"2025-08-19 06:45:00",149213,13.53,8.97,94.6,0,199.2,0,0.005,0.015,328.8,922.1329,8.46,13.65,18.62
"2025-08-19 07:00:00",149214,13.53,8.92,94.6,-0.001,197.9,0,0.028,0.055,45.53,922.2479,8.5,13.62,18.63
"2025-08-19 07:15:00",149215,13.52,9.04,94.6,-0.002,197,0,0.045,0.069,337.3,922.3721,8.8,13.59,18.65
"2025-08-19 07:30:00",149216,13.52,9.27,94.6,-0.002,201.7,0,0.029,0.058,16.86,922.6185,9.13,13.56,18.63
"2025-08-19 07:45:00",149217,13.51,9.59,94.7,0,204.5,0,0.035,0.041,337,922.6194,11.34,13.52,18.62
"2025-08-19 08:00:00",149218,13.5,10.17,94.7,0.004,204.9,0,0.081,0.112,36.03,922.9858,13.38,13.49,18.65
"2025-08-19 08:15:00",149219,13.48,11.05,94.6,0.008,223.1,0,0.062,0.092,353.1,923.1129,12.62,13.46,18.63
"2025-08-19 08:30:00",149220,13.46,11.89,93.6,0.015,266.1,0,0.122,0.14,266.8,923.2339,12.07,13.43,18.65
"2025-08-19 08:45:00",149221,13.44,12.14,88,0.005,201.4,0,0.275,0.351,233.8,923.4806,11.72,13.41,18.65
"2025-08-19 09:00:00",149222,13.44,12.21,87.1,0.006,185.2,0,0.76,0.241,232.3,923.6057,11.81,13.38,18.67
"2025-08-19 09:15:00",149223,13.42,12.41,82.9,0.008,203.7,0,0.696,0.338,252.5,923.6078,12.24,13.37,18.7
"2025-08-19 09:30:00",149224,13.41,12.68,83.4,0.008,215.6,0,1.276,0.166,244.3,923.728,12.36,13.36,18.74
"2025-08-19 09:45:00",149225,13.4,12.81,79.58,0.004,226.5,0,0.883,0.334,247.2,923.7292,14,13.35,18.79
"2025-08-19 10:00:00",149226,13.39,12.98,80.6,0.005,216.4,0,0.618,0.136,246.6,923.8551,13.29,13.35,18.82
"2025-08-19 10:15:00",149227,13.39,12.9,81.1,0.006,235.3,0,0.347,0.257,246.6,923.976,13.31,13.35,18.75
"2025-08-19 10:30:00",149228,13.39,12.98,78.76,0.004,214.8,0,0.252,0.114,246.6,923.9763,13.3,13.35,18.77
"2025-08-19 10:45:00",149229,13.39,13.1,77.59,0.003,199.1,0,0.259,0.076,246.6,924.101,13.88,13.36,18.83
"2025-08-19 11:00:00",149230,13.38,13.27,77.06,0.005,201.7,0,0.215,0.195,246.6,924.3431,14.1,13.38,18.9
"2025-08-19 11:15:00",149231,13.37,13.64,74.72,0.003,203.1,0,0.307,0.123,246.5,924.2203,15.69,13.39,18.91
"2025-08-19 11:30:00",149232,13.35,14.06,73.38,0.004,211.5,0,0.193,0.1,246.6,924.2218,16.01,13.41,18.95
"2025-08-19 11:45:00",149233,13.34,14.28,74.63,0.006,224,0,0.164,0.114,246.6,924.3471,15.42,13.43,18.98
"2025-08-19 12:00:00",149234,13.34,14.41,72.04,0.007,227.3,0,0.516,0.087,246.6,924.3479,15.03,13.46,19
"2025-08-19 12:15:00",149235,13.34,14.4,72.26,0.007,217.4,0,0.646,0.155,246.3,924.4689,14.39,13.48,19.03
"2025-08-19 12:30:00",149236,13.35,14.31,74.95,0.005,213.6,0,0.619,0.094,246.4,924.5924,14.57,13.51,19.01
"2025-08-19 12:45:00",149237,13.35,14.43,72.08,0.004,209.6,0,0.489,0.126,246.2,924.5918,14.54,13.55,19.01
"2025-08-19 13:00:00",149238,13.36,14.41,72.27,0.003,203.3,0,0.446,0.077,246.3,924.7113,14.18,13.58,18.99
"2025-08-19 13:15:00",149239,13.36,14.35,70.84,0.005,221.7,0,0.509,0.132,246.1,924.7102,14.4,13.62,18.95
"2025-08-19 13:30:00",149240,13.35,14.79,71,0.01,264.9,0,0.447,0.085,246.1,924.7113,15.6,13.66,19
"2025-08-19 13:45:00",149241,13.33,15.04,71.63,0.004,229.3,0,1.356,0.319,249.5,924.8379,14.8,13.7,19
"2025-08-19 14:00:00",149242,13.34,14.47,71.44,0.004,237.5,0,1.18,0.176,252.4,925.0831,14.02,13.74,18.96
"2025-08-19 14:15:00",149243,13.35,14.07,66.98,0.007,278.9,0,1.354,0.425,252.9,925.1992,13.81,13.77,18.99
"2025-08-19 14:30:00",149244,13.36,13.86,63.87,0.006,283.1,0,0.755,0.143,258.5,925.1981,13.9,13.81,19
"2025-08-19 14:45:00",149245,13.37,13.63,64.91,-0.003,218,0,1.274,0.42,250.8,925.1975,13.3,13.84,18.98
"2025-08-19 15:00:00",149246,13.38,13.47,66.63,-0.006,207,0,1.071,0.27,250.4,925.3197,12.97,13.87,18.96
"2025-08-19 15:15:00",149247,13.39,13.37,65.04,-0.007,208.1,0,0.798,0.326,245.6,925.4396,13.14,13.9,18.95
"2025-08-19 15:30:00",149248,13.39,13.3,64.78,-0.004,225.8,0,0.343,0.191,245.7,925.3175,13.25,13.93,18.97
"2025-08-19 15:45:00",149249,13.39,13.38,66.31,-0.005,226,0,0.143,0.143,245.7,925.0751,13.63,13.96,18.99
"2025-08-19 16:00:00",149250,13.39,13.43,69.65,-0.011,209.3,0,0.531,0.114,245.7,925.4385,13.1,13.98,18.96
"2025-08-19 16:15:00",149251,13.4,13.21,76.69,-0.014,197.3,0,0.396,0.286,0.936,925.4382,12.77,14,18.92
"2025-08-19 16:30:00",149252,13.41,12.84,77.2,-0.01,193.5,0,0.375,0.28,2.066,925.074,11.75,14.02,18.92
"2025-08-19 16:45:00",149253,13.41,12.68,77.87,-0.017,179.3,0,0.128,0.17,276.4,924.8278,12.11,14.04,18.97
"2025-08-19 17:00:00",149254,13.41,13.21,74.38,-0.014,181.1,0,0.155,0.15,260.1,925.1906,14.61,14.05,19
"2025-08-19 17:15:00",149255,13.41,13.75,70.35,-0.01,177.8,0,0.466,0.135,248.2,925.4368,13.37,14.07,18.92
"2025-08-19 17:30:00",149256,13.4,13.51,67.06,-0.014,174,0,1.274,0.754,250.4,925.6801,13.08,14.08,18.93
"2025-08-19 17:45:00",149257,13.4,13.19,70.83,-0.01,187.8,0,0.653,0.659,353.9,925.5614,12.92,14.09,18.91
"2025-08-19 18:00:00",149258,13.41,12.81,68.08,-0.01,201.9,0,0.051,0.121,296.9,925.6809,12.48,14.1,18.9
"2025-08-19 18:15:00",149259,13.41,12.51,75.17,-0.007,218,0,0.011,0.032,297.2,925.5607,11.92,14.11,18.91
"2025-08-19 18:30:00",149260,13.41,12.18,78.19,0.002,225,0,0.042,0.087,18.24,926.0487,11.8,14.11,18.88
"2025-08-19 18:45:00",149261,13.42,11.96,81.1,0.006,211.9,0,0.145,0.208,26.48,926.0471,11.64,14.12,18.88
"2025-08-19 19:00:00",149262,13.42,11.84,81.4,0.005,203.7,0,0.221,0.266,56.72,925.9225,11.65,14.13,18.87
"2025-08-19 19:15:00",149263,13.43,11.84,81.8,0.003,200.7,0,0.177,0.178,117.9,925.8013,11.53,14.13,18.81
"2025-08-19 19:30:00",149264,13.43,11.93,81.7,-0.001,197.5,0,0.149,0.182,351.8,925.8007,11.74,14.13,18.78
"2025-08-19 19:45:00",149265,13.43,12.06,80.9,-0.001,205.9,0,0.215,0.158,77.79,925.6767,11.76,14.13,18.77
"2025-08-19 20:00:00",149266,13.44,12.02,82.8,0,205.9,0,0.145,0.145,42.46,925.8003,11.07,14.13,18.77
"2025-08-19 20:15:00",149267,13.44,11.73,83.9,-0.002,208.7,0,0.216,0.135,26.95,926.0452,10.73,14.13,18.76
"2025-08-19 20:30:00",149268,13.45,11.17,86.4,-0.005,202,0,0.102,0.094,28.8,926.4043,10.01,14.12,18.73
"2025-08-19 20:45:00",149269,13.46,10.68,87.8,-0.014,195.4,0,0.096,0.087,33.27,926.6462,10.06,14.12,18.66
"2025-08-19 21:00:00",149270,13.47,10.48,88.5,-0.013,191,0,0.048,0.08,20.56,926.7694,9.43,14.11,18.56
"2025-08-19 21:15:00",149271,13.48,10.19,89.8,-0.008,185.7,0,0.1,0.098,15.5,926.7677,9.19,14.1,18.52
"2025-08-19 21:30:00",149272,13.49,9.97,90.9,-0.005,197.9,0,0.131,0.141,6.611,926.8879,9.22,14.09,18.49
"2025-08-19 21:45:00",149273,13.49,9.84,91.5,-0.004,197.3,0,0.108,0.145,44.12,926.8871,8.84,14.08,18.54
"2025-08-19 22:00:00",149274,13.5,9.74,91.7,-0.001,203.2,0,0.061,0.109,41.3,926.8861,8.76,14.07,18.51
"2025-08-19 22:15:00",149275,13.5,9.51,91.9,-0.001,197.3,0,0,0,41.23,927.0101,8.58,14.05,18.52
"2025-08-19 22:30:00",149276,13.5,9.25,92.1,0,200.5,0,0,0,41.37,927.1263,8.22,14.03,18.54
"2025-08-19 22:45:00",149277,13.51,9.01,92.4,0,196.3,0,0,0,41.34,927.2496,8.06,14.01,18.5
"2025-08-19 23:00:00",149278,13.51,8.81,93.1,0,198.3,0,0.002,0.007,45.03,927.3701,7.947,13.99,18.51
"2025-08-19 23:15:00",149279,13.52,9,93.1,0.002,198.6,0,0,0,44.31,927.4946,7.735,13.97,18.45
"2025-08-19 23:30:00",149280,13.52,8.69,93.9,0.003,201.6,0,0.15,0.267,212.5,927.6122,9.13,13.94,18.57
"2025-08-19 23:45:00",149281,13.51,9.72,93.9,0.004,201.6,0,0.626,0.118,237.3,927.7375,9.61,13.92,18.52
"2025-08-20 00:00:00",149282,13.51,10.26,84.6,0.003,206.7,0,0.656,0.132,247,927.8594,9.65,13.89,18.48
"2025-08-20 00:15:00",149283,13.51,10.84,77.25,0.003,202.9,0,0.862,0.104,248.4,927.74,10.25,13.86,18.52
"2025-08-20 00:30:00",149284,13.5,11.12,76.52,0.001,199.1,0,0.973,0.124,249.3,927.8604,10.13,13.83,18.56
"2025-08-20 00:45:00",149285,13.5,11,76.97,0,200.7,0,0.903,0.099,248.7,927.9863,10.09,13.8,18.54
"2025-08-20 01:00:00",149286,13.5,10.74,73.47,0.001,203,0,0.703,0.121,247.4,928.1121,9.61,13.77,18.53
"2025-08-20 01:15:00",149287,13.5,10.22,74.9,0.002,205.7,0,0.515,0.067,251.5,928.1121,9.09,13.74,18.45
"2025-08-20 01:30:00",149288,13.51,9.85,76.49,0.002,204.1,0,0.485,0.087,246.4,928.2349,8.88,13.71,18.4
"2025-08-20 01:45:00",149289,13.51,9.71,79.3,0.002,205.7,0,0.44,0.103,246.3,928.3558,9.02,13.68,18.35
"2025-08-20 02:00:00",149290,13.52,9.77,79.41,0.003,209.6,0,0.246,0.159,257.6,928.3556,8.38,13.65,18.42
"2025-08-20 02:15:00",149291,13.53,8.94,80.1,0.003,210.1,0,0.06,0.077,256.5,928.2323,8.08,13.62,18.41
"2025-08-20 02:30:00",149292,13.53,8.77,81.3,0.003,209,0,0.145,0.146,248.2,928.4775,6.987,13.59,18.47
"2025-08-20 02:45:00",149293,13.55,7.841,85.9,0.001,206,0,0.004,0.016,154.4,928.4757,6.515,13.55,18.45
"2025-08-20 03:00:00",149294,13.56,7.6,85.1,0.003,204.5,0,0.004,0.009,177.2,928.5945,7.39,13.52,18.46
"2025-08-20 03:15:00",149295,13.56,7.897,80.8,0.005,205.5,0,0.431,0.173,232.7,928.4742,7.654,13.49,18.43
"2025-08-20 03:30:00",149296,13.55,8.33,79.69,0.005,204.3,0,0.731,0.131,238.1,928.594,7.765,13.46,18.4
"2025-08-20 03:45:00",149297,13.55,8.3,78.77,0.004,204.3,0,0.621,0.137,238,928.4747,7.751,13.42,18.33
"2025-08-20 04:00:00",149298,13.55,8.29,77.75,0.004,204.5,0,0.755,0.162,238.3,928.4746,7.554,13.39,18.29
"2025-08-20 04:15:00",149299,13.55,8.12,81.4,0.004,204.1,0,0.583,0.107,237.9,928.4745,7.297,13.35,18.31
"2025-08-20 04:30:00",149300,13.56,7.891,82.8,0.004,204.7,0,0.649,0.109,220.3,928.4744,7.345,13.32,18.31
"2025-08-20 04:45:00",149301,13.56,7.736,80.6,0.005,206.4,0,0.475,0.145,224.9,928.5935,7.28,13.28,18.38
